user_id,user_verified_type,weibo_type,fans_type,repost_type,like_type,comment_type,weibo_granger,fan_granger,repost_granger,like_granger,comment_granger
1919000695,1,0,0,0,1,0,1,2,2,3,1
1969078862,1,0,0,0,1,0,1,2,2,3,1
1969991021,1,0,0,0,1,0,1,2,2,3,1
1974177154,1,0,0,0,1,0,1,2,2,3,1
2013431392,1,0,0,0,1,0,1,2,2,3,1
2026544132,1,0,0,0,1,0,1,2,2,3,1
2035996144,1,0,0,0,1,0,1,2,2,3,1
2053494515,1,0,0,0,1,0,1,2,2,3,1
2053886377,1,0,0,0,1,0,1,2,2,3,1
2058212830,1,0,0,0,1,0,1,2,2,3,1
2072564685,1,0,0,0,1,0,1,2,2,3,1
2077210661,1,0,0,0,1,0,1,2,2,3,1
2088587975,1,0,0,0,1,0,1,2,2,3,1
2109973885,1,0,0,0,1,0,1,2,2,3,1
2120131305,1,0,0,0,1,0,1,2,2,3,1
2130830185,1,0,0,0,1,0,1,2,2,3,1
2140348227,1,0,0,0,1,0,1,2,2,3,1
2141922513,1,0,0,0,1,0,1,2,2,3,1
2203659104,1,0,0,0,1,0,1,2,2,3,1
2241183901,1,0,0,0,1,0,1,2,2,3,1
2245584801,1,0,0,0,1,0,1,2,2,3,1
2275003937,1,0,0,0,1,0,1,2,2,3,1
2294153390,1,0,0,0,1,0,1,2,2,3,1
2308904533,1,0,0,0,1,0,1,2,2,3,1
2308960223,1,0,0,0,1,0,1,2,2,3,1
2365535720,1,0,0,0,1,0,1,2,2,3,1
2376298682,1,0,0,0,1,0,1,2,2,3,1
2401556305,1,0,0,0,1,0,1,2,2,3,1
2402835272,1,0,0,0,1,0,1,2,2,3,1
2408098087,1,0,0,0,1,0,1,2,2,3,1
2433075012,1,0,0,0,1,0,1,2,2,3,1
2439823223,1,0,0,0,1,0,1,2,2,3,1
2462872400,1,0,0,0,1,0,1,2,2,3,1
2498359580,1,0,0,0,1,0,1,2,2,3,1
2530014313,1,0,0,0,1,0,1,2,2,3,1
2552266107,1,0,0,0,1,0,1,2,2,3,1
2604223091,1,0,0,0,1,0,1,2,2,3,1
2604363821,1,0,0,0,1,0,1,2,2,3,1
2604857111,1,0,0,0,1,0,1,2,2,3,1
2634418921,1,0,0,0,1,0,1,2,2,3,1
2650836463,1,0,0,0,1,0,1,2,2,3,1
2658713773,1,0,0,0,1,0,1,2,2,3,1
2662050853,1,0,0,0,1,0,1,2,2,3,1
2663581903,1,0,0,0,1,0,1,2,2,3,1
2690502103,1,0,0,0,1,0,1,2,2,3,1
2711977302,1,0,0,0,1,0,1,2,2,3,1
2734615505,1,0,0,0,1,0,1,2,2,3,1
2739425243,1,0,0,0,1,0,1,2,2,3,1
2758931405,1,0,0,0,1,0,1,2,2,3,1
2768329867,1,0,0,0,1,0,1,2,2,3,1
2774404970,1,0,0,0,1,0,1,2,2,3,1
2784898031,1,0,0,0,1,0,1,2,2,3,1
2809240460,1,0,0,0,1,0,1,2,2,3,1
2814619872,1,0,0,0,1,0,1,2,2,3,1
2878405892,1,0,0,0,1,0,1,2,2,3,1
2895385130,1,0,0,0,1,0,1,2,2,3,1
2904759211,1,0,0,0,1,0,1,2,2,3,1
2919265652,1,0,0,0,1,0,1,2,2,3,1
3058893701,1,0,0,0,1,0,1,2,2,3,1
3089308444,1,0,0,0,1,0,1,2,2,3,1
3144706550,1,0,0,0,1,0,1,2,2,3,1
3172599694,1,0,0,0,1,0,1,2,2,3,1
3173643207,1,0,0,0,1,0,1,2,2,3,1
3183492405,1,0,0,0,1,0,1,2,2,3,1
3212287183,1,0,0,0,1,0,1,2,2,3,1
3215918151,1,0,0,0,1,0,1,2,2,3,1
3218964313,1,0,0,0,1,0,1,2,2,3,1
3254625337,1,0,0,0,1,0,1,2,2,3,1
3257466635,1,0,0,0,1,0,1,2,2,3,1
3302689634,1,0,0,0,1,0,1,2,2,3,1
3309551682,1,0,0,0,1,0,1,2,2,3,1
3373832900,1,0,0,0,1,0,1,2,2,3,1
3440988370,1,0,0,0,1,0,1,2,2,3,1
3497381674,1,0,0,0,1,0,1,2,2,3,1
3504088385,1,0,0,0,1,0,1,2,2,3,1
3529856217,1,0,0,0,1,0,1,2,2,3,1
3558497775,1,0,0,0,1,0,1,2,2,3,1
3558925725,1,0,0,0,1,0,1,2,2,3,1
3585793804,1,0,0,0,1,0,1,2,2,3,1
3624543863,1,0,0,0,1,0,1,2,2,3,1
3641480321,1,0,0,0,1,0,1,2,2,3,1
3662834174,1,0,0,0,1,0,1,2,2,3,1
3673047764,1,0,0,0,1,0,1,2,2,3,1
3699175327,1,0,0,0,1,0,1,2,2,3,1
3735095045,1,0,0,0,1,0,1,2,2,3,1
3760705624,1,0,0,0,1,0,1,2,2,3,1
3806199635,1,0,0,0,1,0,1,2,2,3,1
3880189580,1,0,0,0,1,0,1,2,2,3,1
5000753529,1,0,0,0,1,0,1,2,2,3,1
5013122364,1,0,0,0,1,0,1,2,2,3,1
5134190578,1,0,0,0,1,0,1,2,2,3,1
5176587048,1,0,0,0,1,0,1,2,2,3,1
5196192008,1,0,0,0,1,0,1,2,2,3,1
5274645521,1,0,0,0,1,0,1,2,2,3,1
5432083658,1,0,0,0,1,0,1,2,2,3,1
5455903429,1,0,0,0,1,0,1,2,2,3,1
5492735309,1,0,0,0,1,0,1,2,2,3,1
5511593627,1,0,0,0,1,0,1,2,2,3,1
5571985733,1,0,0,0,1,0,1,2,2,3,1
5578387362,1,0,0,0,1,0,1,2,2,3,1
5590760430,1,0,0,0,1,0,1,2,2,3,1
5592228950,1,0,0,0,1,0,1,2,2,3,1
5606685323,1,0,0,0,1,0,1,2,2,3,1
5617894057,1,0,0,0,1,0,1,2,2,3,1
5620151036,1,0,0,0,1,0,1,2,2,3,1
5656913886,1,0,0,0,1,0,1,2,2,3,1
5658478840,1,0,0,0,1,0,1,2,2,3,1
5672404181,1,0,0,0,1,0,1,2,2,3,1
5678410620,1,0,0,0,1,0,1,2,2,3,1
5787481830,1,0,0,0,1,0,1,2,2,3,1
5813728966,1,0,0,0,1,0,1,2,2,3,1
5813886779,1,0,0,0,1,0,1,2,2,3,1
5825368354,1,0,0,0,1,0,1,2,2,3,1
5846212742,1,0,0,0,1,0,1,2,2,3,1
5890040654,1,0,0,0,1,0,1,2,2,3,1
5901188135,1,0,0,0,1,0,1,2,2,3,1
5919802739,1,0,0,0,1,0,1,2,2,3,1
5928885763,1,0,0,0,1,0,1,2,2,3,1
6047259248,1,0,0,0,1,0,1,2,2,3,1
6144333953,1,0,0,0,1,0,1,2,2,3,1
6196434586,1,0,0,0,1,0,1,2,2,3,1
6254309373,1,0,0,0,1,0,1,2,2,3,1
6314335664,1,0,0,0,1,0,1,2,2,3,1
6331555596,1,0,0,0,1,0,1,2,2,3,1
6409278496,1,0,0,0,1,0,1,2,2,3,1
6420878085,1,0,0,0,1,0,1,2,2,3,1
6433904499,1,0,0,0,1,0,1,2,2,3,1
6519684994,1,0,0,0,1,0,1,2,2,3,1
6882161844,1,0,0,0,1,0,1,2,2,3,1
7215325607,1,0,0,0,1,0,1,2,2,3,1
7223648118,1,0,0,0,1,0,1,2,2,3,1
7311913737,1,0,0,0,1,0,1,2,2,3,1
7542307435,1,0,0,0,1,0,1,2,2,3,1
7598575240,1,0,0,0,1,0,1,2,2,3,1
7642029809,1,0,0,0,1,0,1,2,2,3,1
1058664381,1,0,1,0,1,0,1,2,2,3,1
1702183970,1,0,1,0,1,0,1,2,2,3,1
1713436155,1,0,1,0,1,0,1,2,2,3,1
1909250714,1,0,1,0,1,0,1,2,2,3,1
1958345371,1,0,1,0,1,0,1,2,2,3,1
2035428610,1,0,1,0,1,0,1,2,2,3,1
2085699127,1,0,1,0,1,0,1,2,2,3,1
2098514845,1,0,1,0,1,0,1,2,2,3,1
2106435821,1,0,1,0,1,0,1,2,2,3,1
2233211910,1,0,1,0,1,0,1,2,2,3,1
2396585524,1,0,1,0,1,0,1,2,2,3,1
2427077847,1,0,1,0,1,0,1,2,2,3,1
2606046724,1,0,1,0,1,0,1,2,2,3,1
3729611330,1,0,1,0,1,0,1,2,2,3,1
5012384433,1,0,1,0,1,0,1,2,2,3,1
5186098344,1,0,1,0,1,0,1,2,2,3,1
5355973082,1,0,1,0,1,0,1,2,2,3,1
1585419825,1,0,0,0,1,1,1,2,2,3,1
1803701817,1,0,0,0,1,1,1,2,2,3,1
1930020813,1,0,0,0,1,1,1,2,2,3,1
1935059844,1,0,0,0,1,1,1,2,2,3,1
1964198481,1,0,0,0,1,1,1,2,2,3,1
1994178507,1,0,0,0,1,1,1,2,2,3,1
2017691781,1,0,0,0,1,1,1,2,2,3,1
2038353515,1,0,0,0,1,1,1,2,2,3,1
2119138874,1,0,0,0,1,1,1,2,2,3,1
2218792451,1,0,0,0,1,1,1,2,2,3,1
2313754422,1,0,0,0,1,1,1,2,2,3,1
2358561864,1,0,0,0,1,1,1,2,2,3,1
2477287611,1,0,0,0,1,1,1,2,2,3,1
2504872014,1,0,0,0,1,1,1,2,2,3,1
2573565875,1,0,0,0,1,1,1,2,2,3,1
2610786607,1,0,0,0,1,1,1,2,2,3,1
2634247622,1,0,0,0,1,1,1,2,2,3,1
2650783751,1,0,0,0,1,1,1,2,2,3,1
2687256925,1,0,0,0,1,1,1,2,2,3,1
2880114044,1,0,0,0,1,1,1,2,2,3,1
2965006757,1,0,0,0,1,1,1,2,2,3,1
3011668790,1,0,0,0,1,1,1,2,2,3,1
3194639507,1,0,0,0,1,1,1,2,2,3,1
3239055394,1,0,0,0,1,1,1,2,2,3,1
3423681204,1,0,0,0,1,1,1,2,2,3,1
3529598222,1,0,0,0,1,1,1,2,2,3,1
3572718257,1,0,0,0,1,1,1,2,2,3,1
3809668428,1,0,0,0,1,1,1,2,2,3,1
3881851252,1,0,0,0,1,1,1,2,2,3,1
3916135466,1,0,0,0,1,1,1,2,2,3,1
3917182519,1,0,0,0,1,1,1,2,2,3,1
3977652730,1,0,0,0,1,1,1,2,2,3,1
3991633053,1,0,0,0,1,1,1,2,2,3,1
5035975121,1,0,0,0,1,1,1,2,2,3,1
5074476149,1,0,0,0,1,1,1,2,2,3,1
5075850400,1,0,0,0,1,1,1,2,2,3,1
5154653304,1,0,0,0,1,1,1,2,2,3,1
5156648270,1,0,0,0,1,1,1,2,2,3,1
5167174385,1,0,0,0,1,1,1,2,2,3,1
5208527486,1,0,0,0,1,1,1,2,2,3,1
5396402741,1,0,0,0,1,1,1,2,2,3,1
5452340616,1,0,0,0,1,1,1,2,2,3,1
5521582982,1,0,0,0,1,1,1,2,2,3,1
5562766319,1,0,0,0,1,1,1,2,2,3,1
5608713397,1,0,0,0,1,1,1,2,2,3,1
5632161507,1,0,0,0,1,1,1,2,2,3,1
5657962434,1,0,0,0,1,1,1,2,2,3,1
5712137307,1,0,0,0,1,1,1,2,2,3,1
5728773390,1,0,0,0,1,1,1,2,2,3,1
5819102282,1,0,0,0,1,1,1,2,2,3,1
5855547525,1,0,0,0,1,1,1,2,2,3,1
6050894051,1,0,0,0,1,1,1,2,2,3,1
6080556556,1,0,0,0,1,1,1,2,2,3,1
6440275392,1,0,0,0,1,1,1,2,2,3,1
6519474673,1,0,0,0,1,1,1,2,2,3,1
7095988966,1,0,0,0,1,1,1,2,2,3,1
1929652370,1,0,1,0,1,1,1,2,2,3,1
1990533543,1,0,1,0,1,1,1,2,2,3,1
2000090825,1,0,1,0,1,1,1,2,2,3,1
2094828101,1,0,1,0,1,1,1,2,2,3,1
2270636837,1,0,1,0,1,1,1,2,2,3,1
2553770907,1,0,1,0,1,1,1,2,2,3,1
2590508312,1,0,1,0,1,1,1,2,2,3,1
3695814584,1,0,1,0,1,1,1,2,2,3,1
1365139517,1,2,0,0,1,0,0,2,2,3,1
1824692883,1,2,0,0,1,0,0,2,2,3,1
2408563290,1,2,0,0,1,0,0,2,2,3,1
2633486440,1,2,0,0,1,0,0,2,2,3,1
2646882747,1,2,0,0,1,0,0,2,2,3,1
5114141941,1,2,0,0,1,0,0,2,2,3,1
5135473132,1,2,0,0,1,0,0,2,2,3,1
5299321460,1,2,0,0,1,0,0,2,2,3,1
5323597140,1,2,0,0,1,0,0,2,2,3,1
5453011460,1,2,0,0,1,0,0,2,2,3,1
5463935364,1,2,0,0,1,0,0,2,2,3,1
7214110652,1,2,0,0,1,0,0,2,2,3,1
2575101417,1,2,0,0,1,1,0,2,2,3,1
2810632993,1,2,0,0,1,1,0,2,2,3,1
3299203424,1,2,0,0,1,1,0,2,2,3,1
3460123060,1,2,0,0,1,1,0,2,2,3,1
3912707599,1,2,0,0,1,1,0,2,2,3,1
3939926412,1,2,0,0,1,1,0,2,2,3,1
5345420764,1,2,0,0,1,1,0,2,2,3,1
5366876285,1,2,0,0,1,1,0,2,2,3,1
5619250349,1,2,0,0,1,1,0,2,2,3,1
5647529951,1,2,0,0,1,1,0,2,2,3,1
5648628585,1,2,0,0,1,1,0,2,2,3,1
5995918374,1,2,0,0,1,1,0,2,2,3,1
6040548110,1,2,0,0,1,1,0,2,2,3,1
3814496761,1,1,2,0,1,0,2,1,2,3,1
2759348142,1,1,2,0,1,1,2,1,2,3,1
1570308924,1,0,2,0,1,0,1,1,2,3,1
1796542650,1,0,2,0,1,0,1,1,2,3,1
1921066184,1,0,2,0,1,0,1,1,2,3,1
2014034660,1,0,2,0,1,0,1,1,2,3,1
2358203003,1,0,2,0,1,0,1,1,2,3,1
2540201414,1,0,2,0,1,0,1,1,2,3,1
2760402625,1,0,2,0,1,0,1,1,2,3,1
